Scalar_B,BX_GSE,BY_GSM,BZ_GSM,SW_Temp,SW_Density,SW_Speed,Flow_Pressure,E_Field,Dst,time
14.1,2.8,13.5,1.9,35906.0,15.9,361.0,3.76,-0.69,-7,1646953200
13.0,3.6,12.0,-2.6,29034.0,18.4,355.0,4.45,0.92,-7,1646956800
11.3,3.7,9.0,-4.1,43944.0,14.5,346.0,3.3,1.42,-14,1646960400
11.1,6.3,3.8,7.9,27309.0,9.9,352.0,2.68,-2.78,-22,1646964000
11.5,8.7,6.0,3.8,21481.0,8.6,351.0,2.36,-1.33,-17,1646967600
9.1,6.0,5.5,-2.1,65388.0,9.6,357.0,2.59,0.75,-12,1646971200
6.8,2.2,-0.5,-3.4,95715.0,12.6,366.0,3.24,1.24,-17,1646974800
9.4,-0.3,-3.0,-7.7,38070.0,7.8,346.0,1.67,2.66,-23,1646978400
7.8,1.6,3.9,-2.1,26196.0,12.0,360.0,2.87,0.76,-31,1646982000
6.9,4.0,0.5,-1.8,41640.0,13.9,375.0,3.73,0.68,-30,1646985600
6.5,5.0,1.4,-2.6,22978.0,8.3,393.0,2.46,1.02,-25,1646989200
6.4,5.3,-1.4,-3.0,57115.0,4.5,373.0,1.28,1.12,-21,1646992800
8.7,7.0,-2.7,2.0,41252.0,7.7,394.0,2.4,-0.79,-12,1646996400
10.6,5.2,-8.0,3.1,20254.0,14.7,405.0,4.86,-1.26,-4,1647000000
10.0,1.3,-9.4,-2.5,37008.0,14.6,390.0,4.38,0.97,-6,1647003600
9.1,0.4,-6.0,-0.4,96522.0,7.2,383.0,1.95,0.15,-15,1647007200
9.7,-3.0,-7.4,-3.3,102409.0,6.0,401.0,1.79,1.32,-12,1647010800
8.4,3.8,-3.4,4.9,143931.0,7.4,361.0,1.84,-1.77,-13,1647014400
9.5,-3.5,-6.3,-2.8,93868.0,6.2,402.0,1.85,1.13,-10,1647018000
8.7,-0.7,-5.1,-0.2,107296.0,6.3,386.0,1.77,0.08,-11,1647021600
7.3,3.5,-3.2,1.7,139494.0,8.6,372.0,2.3,-0.63,-14,1647025200
7.9,-0.7,-6.1,-3.2,149224.0,8.5,386.0,2.39,1.24,-13,1647028800
8.6,-0.4,-6.9,-2.0,121760.0,8.2,382.0,2.22,0.76,-18,1647032400
9.6,-3.3,-1.0,-8.7,90564.0,6.5,403.0,1.9,3.51,-21,1647036000
9.0,-2.8,3.7,-6.9,88544.0,6.9,398.0,1.93,2.75,-35,1647039600
8.5,-2.1,6.8,-3.2,88493.0,6.4,386.0,1.71,1.24,-39,1647043200
8.5,-4.2,3.2,-6.1,62929.0,4.8,396.0,1.35,2.42,-32,1647046800
7.4,-2.8,-2.2,-6.2,61687.0,6.2,389.0,1.68,2.41,-35,1647050400
5.7,-2.1,-1.6,-5.1,47903.0,6.3,396.0,1.76,2.02,-46,1647054000
4.5,0.7,1.0,-3.7,41806.0,10.1,388.0,2.72,1.44,-51,1647057600
3.3,-1.0,1.2,-2.1,34149.0,11.3,406.0,3.41,0.85,-51,1647061200
3.1,-1.1,-0.8,0.5,34000.0,9.2,403.0,2.73,-0.2,-43,1647064800
3.0,1.6,0.9,0.6,36925.0,7.1,395.0,2.06,-0.24,-36,1647068400
4.0,1.5,-1.4,2.7,27266.0,5.3,393.0,1.49,-1.06,-29,1647072000
4.3,2.1,-2.9,1.8,17143.0,4.4,398.0,1.28,-0.72,-24,1647075600
3.3,1.9,-1.8,1.8,16221.0,5.6,393.0,1.54,-0.71,-21,1647079200
3.2,1.7,-2.4,-0.5,29936.0,3.9,381.0,1.0,0.19,-21,1647082800
3.1,1.7,-2.4,-0.8,37880.0,3.7,370.0,0.9,0.3,-17,1647086400
3.5,2.4,-2.4,-0.6,36076.0,2.6,368.0,0.64,0.22,-17,1647090000
3.8,2.5,-2.6,-0.8,40338.0,2.1,369.0,0.52,0.3,-16,1647093600
3.8,3.0,-2.1,0.3,52145.0,2.2,361.0,0.53,-0.11,-18,1647097200
3.8,2.4,-2.8,-0.0,29727.0,2.6,360.0,0.6,0.0,-19,1647100800
3.9,2.2,-2.9,-1.2,27758.0,2.4,358.0,0.55,0.43,-21,1647104400
4.0,2.3,-2.8,-1.6,23529.0,2.2,356.0,0.5,0.57,-24,1647108000
4.0,1.0,-3.7,-1.0,28111.0,2.6,367.0,0.62,0.37,-22,1647111600
4.0,0.0,-3.5,-2.0,30349.0,2.9,372.0,0.71,0.74,-18,1647115200
4.1,0.9,-2.9,-2.4,25613.0,2.6,362.0,0.6,0.87,-18,1647118800
4.1,1.2,-2.3,-2.9,27297.0,2.7,360.0,0.62,1.04,-17,1647122400
4.1,0.8,-2.7,-2.8,30069.0,2.6,366.0,0.62,1.02,-13,1647126000
4.1,0.6,-3.2,-2.5,31359.0,2.7,370.0,0.65,0.93,-9,1647129600
4.0,1.1,-2.7,-2.4,27206.0,2.7,366.0,0.64,0.88,-7,1647133200
4.2,2.2,-3.3,-1.3,29221.0,2.3,357.0,0.52,0.46,-13,1647136800
3.7,2.5,-2.5,-0.1,26449.0,2.5,351.0,0.55,0.04,-17,1647140400
3.3,2.5,-1.9,0.7,17377.0,2.7,345.0,0.57,-0.24,-17,1647144000
3.5,2.9,-1.8,1.0,16904.0,2.6,339.0,0.53,-0.34,-15,1647147600
3.2,2.5,-1.5,0.5,23042.0,2.5,338.0,0.52,-0.17,-8,1647151200
2.8,2.0,-1.6,-0.2,23219.0,2.9,347.0,0.63,0.07,-5,1647154800
2.9,2.1,-1.4,0.2,31388.0,3.5,345.0,0.76,-0.07,-6,1647158400
2.9,2.2,-1.1,-0.1,30622.0,3.5,345.0,0.74,0.03,-5,1647162000
4.6,3.1,-0.1,-0.0,93639.0,4.9,400.0,1.42,0.0,-2,1647165600
13.9,3.4,1.4,1.6,261564.0,21.1,535.0,12.59,-0.86,35,1647169200
12.2,-0.5,6.2,-6.6,205331.0,29.7,505.0,15.43,3.33,29,1647172800
18.9,12.4,-6.7,-10.9,149697.0,28.1,459.0,11.98,5.0,16,1647176400
20.8,11.9,-15.0,-4.3,82965.0,35.7,428.0,13.37,1.84,-16,1647180000
18.7,8.6,-13.5,7.8,184256.0,18.4,440.0,7.66,-3.43,-31,1647183600
21.9,1.1,-15.5,-0.7,157698.0,24.5,471.0,10.78,0.33,-22,1647187200
24.3,-4.1,-19.9,-7.7,382160.0,15.7,491.0,7.0,3.78,-38,1647190800
25.9,5.1,-20.5,13.5,355740.0,8.3,442.0,3.02,-5.97,-70,1647194400
25.0,3.6,-13.0,17.7,358638.0,12.0,452.0,4.85,-8.0,-64,1647198000
24.3,-1.8,-22.2,8.7,102111.0,19.6,469.0,8.06,-4.08,-41,1647201600
21.0,-1.2,-0.8,14.4,147779.0,18.8,469.0,7.51,-6.75,-36,1647205200
25.1,-1.3,5.3,-20.0,49784.0,21.7,452.0,7.64,9.04,-30,1647208800
23.6,3.5,14.0,0.4,87883.0,8.2,458.0,3.03,-0.18,-85,1647212400
23.4,4.8,17.7,14.5,80705.0,3.7,449.0,1.3,-6.51,-85,1647216000
23.2,4.1,16.3,15.9,90111.0,5.3,450.0,1.85,-7.16,-63,1647219600
23.3,3.0,15.9,16.7,56272.0,4.0,447.0,1.39,-7.46,-57,1647223200
23.6,3.4,14.7,18.0,41827.0,4.4,447.0,1.5,-8.05,-61,1647226800
23.9,3.2,14.1,19.0,35036.0,5.4,442.0,1.8,-8.4,-60,1647230400
24.2,2.9,12.0,20.8,25211.0,5.2,429.0,1.63,-8.92,-54,1647234000
24.3,4.3,10.7,21.5,21896.0,6.2,426.0,1.92,-9.16,-48,1647237600
24.3,5.1,5.4,22.7,13107.0,12.5,424.0,3.95,-9.62,-38,1647241200
23.6,6.0,-1.1,22.8,9847.0,17.7,428.0,5.63,-9.76,-28,1647244800
22.5,4.5,-3.8,21.7,7252.0,17.1,418.0,5.23,-9.07,-27,1647248400
21.5,4.8,-3.5,20.7,5157.0,9.9,418.0,3.07,-8.65,-26,1647252000
20.5,5.4,-6.3,18.7,5480.0,8.8,417.0,2.91,-7.8,-28,1647255600
19.5,5.1,-7.3,17.3,5341.0,9.5,419.0,3.28,-7.25,-29,1647259200
18.4,4.7,-9.0,15.3,8084.0,10.0,416.0,3.23,-6.36,-27,1647262800
17.4,4.7,-9.8,13.1,22959.0,7.3,407.0,2.26,-5.33,-32,1647266400
16.2,2.8,-12.3,9.5,36424.0,4.6,406.0,1.35,-3.86,-35,1647270000
15.1,4.0,-11.9,7.6,55274.0,4.1,420.0,1.26,-3.19,-37,1647273600
14.2,3.2,-13.0,4.5,62691.0,4.1,404.0,1.19,-1.82,-37,1647277200
13.3,3.3,-11.4,6.1,90592.0,5.8,412.0,1.75,-2.51,-36,1647280800
12.6,3.8,-10.7,5.3,91841.0,7.5,409.0,2.22,-2.17,-35,1647284400
12.3,6.1,-9.6,4.6,96373.0,7.9,391.0,2.12,-1.8,-33,1647288000
12.8,4.8,-11.0,4.2,82342.0,4.3,396.0,1.24,-1.66,-34,1647291600
12.5,5.9,-10.6,2.8,83020.0,2.8,376.0,0.74,-1.05,-33,1647295200
11.9,5.0,-10.0,3.9,92870.0,3.5,371.0,0.88,-1.45,-28,1647298800
11.4,3.5,-10.0,4.0,83712.0,3.7,383.0,1.01,-1.53,-23,1647302400
10.3,3.4,-7.7,5.7,84760.0,11.0,378.0,2.79,-2.15,-14,1647306000
10.5,3.4,-6.4,7.3,66344.0,11.7,379.0,3.09,-2.77,-9,1647309600
11.1,2.8,-6.3,8.6,35084.0,10.7,380.0,2.91,-3.27,-9,1647313200
11.5,3.0,-7.7,7.6,37868.0,6.7,375.0,1.72,-2.85,-15,1647316800
11.9,3.7,-10.1,4.7,38378.0,3.2,374.0,0.88,-1.76,-19,1647320400
11.5,3.8,-8.3,6.9,52707.0,2.8,377.0,0.8,-2.6,-20,1647324000
10.4,1.5,-10.0,2.1,142191.0,2.5,390.0,0.76,-0.82,-19,1647327600
9.7,0.6,-8.3,4.5,183956.0,2.8,385.0,0.81,-1.73,-19,1647331200
9.2,0.2,-5.2,7.3,214153.0,2.8,382.0,0.77,-2.79,-20,1647334800
7.8,1.7,-4.4,5.9,281400.0,3.5,371.0,1.04,-2.19,-21,1647338400
8.1,2.2,-7.1,1.5,193109.0,3.1,382.0,0.9,-0.57,-22,1647342000
7.6,2.2,-6.8,-1.5,164515.0,3.7,394.0,1.15,0.59,-24,1647345600
7.4,-1.0,-5.9,3.0,176862.0,3.4,392.0,1.04,-1.18,-27,1647349200
6.7,0.2,-6.1,-0.6,153435.0,3.5,374.0,0.98,0.22,-28,1647352800
6.2,0.9,-5.9,-1.0,129517.0,3.5,366.0,0.89,0.37,-28,1647356400
6.4,0.7,-5.9,-2.0,114316.0,3.3,368.0,0.84,0.74,-31,1647360000
6.9,0.3,-5.6,-4.0,77831.0,2.9,366.0,0.7,1.46,-34,1647363600
6.7,1.3,-5.0,-4.1,65599.0,2.9,358.0,0.67,1.47,-35,1647367200
5.6,2.8,-3.0,-0.6,67816.0,4.0,374.0,1.01,0.22,-31,1647370800
4.6,1.7,-2.1,0.5,92101.0,5.1,403.0,1.53,-0.2,-25,1647374400
4.3,1.7,-2.4,-2.3,83179.0,5.3,397.0,1.55,0.91,-21,1647378000
2.9,2.0,0.3,-0.4,69674.0,4.4,415.0,1.39,0.17,-24,1647381600
2.9,1.0,-0.1,2.3,65194.0,4.8,419.0,1.5,-0.96,-21,1647385200
3.3,0.0,0.5,3.1,59035.0,5.0,424.0,1.58,-1.31,-16,1647388800
3.6,1.3,-0.6,3.2,54202.0,5.0,415.0,1.51,-1.33,-9,1647392400
3.5,1.4,-0.9,2.7,60331.0,5.3,410.0,1.58,-1.11,-7,1647396000
3.6,2.0,0.7,2.6,62021.0,5.4,411.0,1.62,-1.07,-6,1647399600
3.6,1.2,-1.3,2.1,63324.0,5.3,412.0,1.6,-0.87,-6,1647403200
3.4,0.5,-0.4,2.5,64507.0,5.3,418.0,1.64,-1.04,-6,1647406800
2.7,-1.4,-1.7,-0.2,68306.0,5.4,423.0,1.73,0.08,-6,1647410400
3.1,-1.7,-1.8,-0.6,70112.0,5.0,419.0,1.58,0.25,-8,1647414000
2.4,1.0,-0.6,1.0,78709.0,5.1,409.0,1.54,-0.41,-12,1647417600
3.3,2.2,1.8,1.2,80129.0,4.9,410.0,1.51,-0.49,-14,1647421200
3.3,2.2,-1.6,0.3,86370.0,4.8,407.0,1.47,-0.12,-14,1647424800
2.3,1.2,-0.0,0.0,85801.0,4.6,404.0,1.37,-0.0,-16,1647428400
3.0,-0.8,-2.2,1.6,73792.0,4.8,400.0,1.39,-0.64,-14,1647432000
3.5,-1.2,-3.1,-0.5,72101.0,4.8,399.0,1.38,0.2,-11,1647435600
3.0,-0.5,-2.7,-0.5,80075.0,4.5,394.0,1.28,0.2,-13,1647439200
3.1,-0.3,-1.4,-1.6,77405.0,4.1,390.0,1.15,0.62,-13,1647442800
2.9,1.2,-1.5,-1.1,72964.0,4.3,385.0,1.15,0.42,-15,1647446400
2.9,1.8,-0.4,-1.5,73938.0,4.5,381.0,1.17,0.57,-17,1647450000
2.9,1.2,-0.7,-2.0,68113.0,4.3,380.0,1.12,0.76,-17,1647453600
2.9,1.3,-1.5,-1.6,62958.0,4.3,377.0,1.09,0.6,-17,1647457200
3.0,0.7,-0.2,-2.6,61364.0,4.1,378.0,1.04,0.98,-15,1647460800
2.9,0.1,-1.8,-1.6,61902.0,4.1,381.0,1.06,0.61,-19,1647464400
3.1,1.6,-0.3,-2.2,63789.0,4.2,374.0,1.05,0.82,-21,1647468000
3.4,2.1,-0.2,-2.6,61889.0,4.2,370.0,1.02,0.96,-21,1647471600
3.6,2.9,-0.4,-1.9,49425.0,3.3,360.0,0.77,0.68,-18,1647475200
3.9,3.2,-1.5,-1.2,50676.0,3.9,360.0,0.9,0.43,-16,1647478800
4.7,4.4,-0.8,0.8,52417.0,3.9,360.0,1.01,-0.29,-12,1647482400
5.1,4.5,-0.5,2.2,49351.0,3.8,363.0,1.0,-0.8,-8,1647486000
5.3,-2.4,-1.3,-1.7,33081.0,5.1,390.0,1.42,0.66,-10,1647489600
5.4,-4.1,-2.3,-2.6,31088.0,4.8,391.0,1.35,1.02,-7,1647493200
3.7,1.3,-2.2,-1.1,69512.0,6.3,371.0,1.62,0.41,-7,1647496800
4.1,0.7,-3.5,-1.9,50479.0,6.3,383.0,1.72,0.73,-8,1647500400
4.1,2.6,-0.6,-1.4,48553.0,5.8,368.0,1.45,0.52,-13,1647504000
4.7,4.5,1.2,0.2,39479.0,5.5,361.0,1.31,-0.07,-16,1647507600
3.9,0.5,-2.0,0.2,46252.0,5.9,364.0,1.46,-0.07,-14,1647511200
3.8,-1.9,-3.2,0.2,41956.0,5.7,369.0,1.44,-0.07,-11,1647514800
4.5,-2.5,-3.6,-0.5,30528.0,4.8,364.0,1.17,0.18,-12,1647518400
3.9,-1.9,-2.1,-0.8,36774.0,5.2,361.0,1.25,0.29,-13,1647522000
3.5,-0.6,-2.7,-0.5,47741.0,4.9,357.0,1.13,0.18,-15,1647525600
3.9,-0.4,-3.7,0.3,40954.0,4.4,349.0,0.96,-0.1,-15,1647529200
4.1,2.0,-0.3,0.4,37165.0,3.8,336.0,0.77,-0.13,-14,1647532800
4.1,3.5,-1.3,-0.2,22994.0,3.0,322.0,0.56,0.06,-19,1647536400
4.0,2.7,-2.5,-1.3,28325.0,3.1,326.0,0.59,0.42,-21,1647540000
3.8,2.2,-2.8,-1.2,34134.0,3.3,323.0,0.62,0.39,-19,1647543600
3.7,0.7,-3.1,-1.2,38626.0,3.5,329.0,0.68,0.39,-19,1647547200
3.8,2.4,-1.4,-1.6,26461.0,3.0,313.0,0.53,0.5,-21,1647550800
3.6,2.9,-0.4,-1.6,31980.0,3.2,312.0,0.56,0.5,-19,1647554400
3.6,0.6,-3.0,-0.7,37918.0,4.0,330.0,0.78,0.23,-14,1647558000
3.9,1.4,-1.9,-2.2,29425.0,4.1,325.0,0.76,0.72,-9,1647561600
4.0,1.1,-2.5,-3.0,24420.0,4.0,327.0,0.75,0.98,-8,1647565200
4.1,0.4,-3.5,-1.5,18172.0,4.3,327.0,0.83,0.49,-8,1647568800
4.1,1.1,-3.8,-0.4,17379.0,4.5,320.0,0.84,0.13,-8,1647572400
3.9,0.5,-3.4,-0.0,17009.0,4.2,323.0,0.81,0.0,-7,1647576000
3.9,1.2,-2.2,3.0,21529.0,4.3,322.0,0.82,-0.97,-6,1647579600
4.6,1.5,-3.9,1.8,14994.0,3.9,316.0,0.71,-0.57,-7,1647583200
4.5,1.6,-4.0,1.3,15700.0,4.0,313.0,0.72,-0.41,-8,1647586800
4.3,2.1,-3.8,-0.2,15572.0,3.9,307.0,0.67,0.06,-6,1647590400
4.1,1.9,-3.4,-1.1,16495.0,3.8,305.0,0.65,0.34,-5,1647594000
4.0,1.9,-3.2,-1.0,17419.0,3.6,301.0,0.6,0.3,-6,1647597600
3.7,1.8,-2.2,-2.2,15663.0,3.7,298.0,0.61,0.66,-7,1647601200
3.4,1.2,-2.4,-2.0,22791.0,3.9,301.0,0.65,0.6,-10,1647604800
2.6,1.0,-1.7,0.2,30588.0,4.3,302.0,0.73,-0.06,-10,1647608400
2.9,1.6,-2.0,1.1,28560.0,4.3,299.0,0.72,-0.33,-9,1647612000
2.9,1.9,-2.1,-0.2,32729.0,4.4,297.0,0.74,0.06,-7,1647615600
2.9,2.5,-1.0,0.3,33090.0,4.4,296.0,0.73,-0.09,-7,1647619200
3.2,2.2,-2.1,-0.4,32221.0,4.8,298.0,0.79,0.12,-8,1647622800
3.4,1.1,-2.8,-1.1,31285.0,5.1,303.0,0.86,0.33,-8,1647626400
3.6,-0.6,-3.1,-1.4,28941.0,5.1,314.0,0.92,0.44,-8,1647630000
3.7,-1.2,-3.1,-1.0,25619.0,5.2,317.0,0.95,0.32,-7,1647633600
3.8,-1.8,-3.2,-0.6,22864.0,5.1,317.0,0.93,0.19,-7,1647637200
3.6,-1.5,-2.9,-1.4,23843.0,5.4,315.0,0.97,0.44,-9,1647640800
3.5,-0.8,-3.0,-1.2,27351.0,5.5,312.0,0.96,0.37,-10,1647644400
3.6,2.2,-0.2,0.7,29276.0,4.9,291.0,0.78,-0.2,-11,1647648000
3.8,2.5,2.1,-1.1,28736.0,5.1,291.0,0.8,0.32,-10,1647651600
3.8,3.0,1.7,-0.9,28452.0,4.5,290.0,0.7,0.26,-7,1647655200
3.8,1.9,1.4,-1.9,36570.0,5.8,298.0,0.94,0.57,-5,1647658800
4.0,1.6,1.6,-2.2,41686.0,6.9,301.0,1.15,0.66,-5,1647662400
3.9,1.4,-0.0,-2.1,43331.0,7.0,301.0,1.17,0.63,-6,1647666000
3.9,1.0,-3.4,-0.6,40796.0,7.7,303.0,1.28,0.18,-7,1647669600
4.3,0.8,1.1,-3.4,36098.0,7.5,304.0,1.25,1.03,-5,1647673200
4.1,0.2,-1.4,-3.0,34441.0,8.1,306.0,1.37,0.92,-5,1647676800
4.1,0.0,-3.1,0.4,29037.0,8.2,304.0,1.37,-0.12,-3,1647680400
4.1,0.6,-2.5,-0.7,32197.0,8.4,300.0,1.37,0.21,0,1647684000
4.7,0.4,-4.1,2.0,25116.0,7.2,299.0,1.16,-0.6,0,1647687600
4.8,-0.3,-4.1,2.3,20377.0,7.1,299.0,1.14,-0.69,-2,1647691200
5.1,-0.6,-4.3,2.4,24101.0,7.3,299.0,1.19,-0.72,-3,1647694800
5.4,1.2,-4.8,2.0,34292.0,9.0,295.0,1.44,-0.59,-5,1647698400
5.4,1.4,-5.0,1.1,44054.0,9.5,297.0,1.57,-0.33,-6,1647702000
5.4,2.2,-4.5,1.6,44909.0,9.9,295.0,1.64,-0.47,-7,1647705600
5.9,3.0,-4.8,-1.0,47545.0,9.9,295.0,1.66,0.29,-7,1647709200
5.9,1.0,-5.2,-1.9,55820.0,11.2,302.0,1.93,0.57,-7,1647712800
5.7,1.6,-4.9,-1.5,60194.0,11.6,299.0,1.98,0.45,-7,1647716400
5.9,1.4,-4.1,-0.6,63363.0,12.9,305.0,2.25,0.18,-5,1647720000
6.5,-1.5,-4.6,-2.6,53492.0,14.4,321.0,2.74,0.83,0,1647723600
7.0,-4.1,-3.9,-3.5,41548.0,15.4,325.0,2.96,1.14,0,1647727200
7.2,-2.0,-5.1,-3.4,44028.0,15.4,320.0,2.88,1.09,-4,1647730800
7.8,-2.9,-6.1,-3.1,33429.0,16.4,320.0,3.03,0.99,-7,1647734400
7.5,-1.4,-6.2,-3.7,28656.0,17.4,315.0,3.09,1.17,-5,1647738000
7.2,-0.2,-3.5,-6.0,32660.0,18.4,324.0,3.47,1.94,-4,1647741600
8.1,0.0,-7.0,-3.7,32573.0,15.3,315.0,2.73,1.17,-11,1647745200
8.4,-0.9,-5.8,-5.8,24153.0,16.3,314.0,2.83,1.82,-9,1647748800
8.8,-0.6,-7.6,-4.2,18757.0,16.5,310.0,2.82,1.3,-13,1647752400
9.3,0.3,-9.1,-1.6,11870.0,15.4,309.0,2.64,0.49,-14,1647756000
9.6,-0.2,-9.5,1.1,12482.0,14.8,311.0,2.58,-0.34,-12,1647759600
9.8,-0.5,-9.0,3.9,13969.0,13.9,306.0,2.3,-1.19,-10,1647763200
9.7,0.4,-7.6,5.8,14695.0,13.5,298.0,2.1,-1.73,-6,1647766800
8.8,0.7,-6.5,6.0,17219.0,13.2,299.0,2.03,-1.79,-4,1647770400
9.0,1.6,-6.8,5.5,15874.0,13.8,300.0,2.18,-1.65,-2,1647774000
9.2,1.0,-6.5,6.2,12880.0,12.3,300.0,1.94,-1.86,0,1647777600
8.5,1.4,-5.0,6.6,19150.0,12.7,299.0,1.95,-1.97,2,1647781200
999.9,999.9,999.9,999.9,22435.0,14.3,297.0,2.16,999.99,-1,1647784800
999.9,999.9,999.9,999.9,28182.0,10.8,306.0,1.73,999.99,0,1647788400
999.9,999.9,999.9,999.9,25927.0,9.6,309.0,1.56,999.99,-2,1647792000
999.9,999.9,999.9,999.9,18410.0,4.3,313.0,0.74,999.99,-5,1647795600
999.9,999.9,999.9,999.9,23695.0,3.8,311.0,0.63,999.99,-7,1647799200
9.9,-1.0,6.4,7.5,29704.0,2.7,315.0,0.47,-2.36,-7,1647802800
9.7,-0.3,7.3,6.3,36535.0,3.5,320.0,0.66,-2.02,-6,1647806400
6.6,2.4,2.7,-2.8,90949.0,6.8,320.0,1.25,0.9,-2,1647810000
6.8,3.2,1.6,-5.4,80321.0,7.5,327.0,1.4,1.77,-6,1647813600
6.6,1.6,5.6,-1.1,96996.0,6.5,324.0,1.25,0.36,-12,1647817200
6.1,2.0,5.1,-1.0,121690.0,7.2,332.0,1.47,0.33,-11,1647820800
6.4,1.0,5.7,1.6,109970.0,6.3,329.0,1.25,-0.53,-7,1647824400
6.6,-2.3,5.4,2.5,107950.0,6.4,316.0,1.17,-0.79,-4,1647828000
6.5,-1.8,5.5,2.8,77369.0,4.0,324.0,0.77,-0.91,0,1647831600
5.8,-1.8,4.9,2.6,74396.0,6.9,326.0,1.3,-0.85,3,1647835200
5.2,-2.1,4.0,2.5,82312.0,8.9,321.0,1.83,-0.8,5,1647838800
4.4,-2.2,3.0,2.0,69487.0,9.7,313.0,1.62,-0.63,7,1647842400
5.7,-1.1,4.8,1.4,31920.0,9.1,318.0,1.6,-0.45,6,1647846000
6.7,-2.4,5.9,1.7,20465.0,7.6,319.0,1.36,-0.54,2,1647849600
6.8,-3.0,5.6,1.6,20906.0,6.2,333.0,1.17,-0.53,0,1647853200
6.4,-3.1,5.0,2.2,24598.0,5.9,322.0,1.05,-0.71,-1,1647856800
6.3,-2.5,5.6,1.2,29443.0,6.2,321.0,1.1,-0.39,0,1647860400
6.1,-2.6,5.5,0.4,30827.0,7.1,319.0,1.25,-0.13,0,1647864000
6.6,-2.6,6.0,-0.6,29939.0,5.4,315.0,0.93,0.19,-1,1647867600
6.2,-2.2,5.6,0.4,36777.0,5.9,320.0,1.05,-0.13,0,1647871200
6.3,-2.1,5.9,0.1,37643.0,5.6,326.0,1.03,-0.03,4,1647874800
4.6,-0.2,4.5,0.7,36473.0,8.8,326.0,1.61,-0.23,7,1647878400
4.8,-1.1,3.9,2.2,22096.0,10.0,327.0,1.85,-0.72,7,1647882000
4.5,-0.1,3.8,1.5,24794.0,13.9,329.0,2.55,-0.49,10,1647885600
7.1,-1.2,6.7,2.0,16471.0,14.6,333.0,2.78,-0.67,13,1647889200
6.2,-0.9,5.9,1.0,22131.0,17.3,332.0,3.3,-0.33,14,1647892800
6.9,-0.2,6.8,0.4,21736.0,17.4,333.0,3.31,-0.13,12,1647896400
6.2,-1.1,3.2,1.1,18754.0,20.3,333.0,3.91,-0.37,13,1647900000
7.3,2.3,-6.2,-2.4,33123.0,14.8,334.0,2.87,0.8,11,1647903600
6.1,4.1,-3.7,-1.5,66353.0,14.4,331.0,2.88,0.5,8,1647907200
6.0,5.1,0.5,-1.9,62973.0,13.5,329.0,2.68,0.63,6,1647910800
5.8,3.1,-2.8,-2.8,54217.0,13.2,332.0,2.63,0.93,6,1647914400
5.9,4.6,-0.8,-3.0,48001.0,14.3,332.0,2.87,1.0,5,1647918000
7.7,5.8,-4.3,-2.0,43289.0,12.2,326.0,2.36,0.65,3,1647921600
7.0,4.9,-4.6,0.8,46741.0,11.8,324.0,2.24,-0.26,3,1647925200
5.8,1.9,1.1,-0.8,39165.0,13.3,324.0,2.47,0.26,5,1647928800
7.5,-3.6,6.5,-0.7,16960.0,8.8,315.0,1.49,0.22,0,1647932400
8.0,-5.7,5.5,0.2,17233.0,5.8,318.0,1.0,-0.06,1,1647936000
7.9,-6.8,3.7,1.2,15503.0,4.8,318.0,0.86,-0.38,-1,1647939600
6.5,-6.0,0.1,2.1,33343.0,2.1,313.0,0.44,-0.66,-1,1647943200
5.6,-5.3,-0.7,1.0,41780.0,2.0,310.0,0.4,-0.31,-3,1647946800
6.4,-6.2,0.1,0.0,24837.0,2.1,306.0,0.45,-0.0,-1,1647950400
6.6,-5.5,2.2,0.5,30873.0,2.4,323.0,0.54,-0.16,-1,1647954000
6.8,-5.5,3.7,-1.3,20962.0,2.0,328.0,0.43,0.43,0,1647957600
6.3,-4.7,3.6,-1.6,22829.0,6.4,323.0,1.16,0.52,1,1647961200
6.3,-2.4,4.9,-0.1,32242.0,11.1,326.0,2.06,0.03,0,1647964800
5.6,3.6,1.5,1.5,66479.0,13.8,330.0,2.73,-0.49,0,1647968400
6.6,4.1,-2.5,-2.4,75020.0,15.4,326.0,2.98,0.78,2,1647972000
6.5,4.1,-1.3,-4.3,70518.0,15.6,328.0,3.04,1.41,7,1647975600
8.2,-1.3,6.1,-2.3,43281.0,15.0,343.0,3.09,0.79,4,1647979200
10.1,-3.3,8.2,-2.8,56193.0,7.6,362.0,1.76,1.01,1,1647982800
8.3,-3.9,3.5,6.0,72919.0,12.2,363.0,2.79,-2.18,-4,1647986400
8.8,-3.9,1.5,7.6,50347.0,12.2,362.0,2.71,-2.75,0,1647990000
7.3,-3.5,1.2,6.3,60156.0,15.6,367.0,3.58,-2.31,7,1647993600
7.5,-3.5,3.1,4.9,147309.0,7.4,386.0,2.05,-1.89,4,1647997200
8.4,-3.7,4.1,5.0,143542.0,7.0,388.0,1.96,-1.94,5,1648000800
8.5,-4.6,3.8,5.3,117834.0,6.0,377.0,1.57,-2.0,5,1648004400
8.4,-3.8,4.0,5.9,104598.0,6.5,384.0,1.71,-2.27,8,1648008000
8.4,-6.3,5.4,-0.2,103353.0,6.3,382.0,1.69,0.08,10,1648011600
8.0,-6.8,2.5,-1.7,120973.0,6.1,376.0,1.71,0.64,8,1648015200
6.6,-3.9,1.2,-3.2,127510.0,8.5,385.0,2.24,1.23,-1,1648018800
